,gene0,gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20,gene21,gene22,gene23,gene24,gene25,gene26,gene27,gene28,gene29,gene30,gene31,gene32,gene33,gene34,gene35,gene36,gene37,gene38,gene39,gene40,gene41,gene42,gene43,gene44,gene45,gene46,gene47,gene48,gene49,gene50,gene51,gene52,gene53,gene54,gene55,gene56,gene57,gene58,gene59,gene60,gene61,gene62,gene63,gene64,gene65,gene66,gene67,gene68,gene69,gene70,gene71,gene72,gene73,gene74,gene75,gene76,gene77,gene78,gene79,gene80,gene81,gene82,gene83,gene84,gene85,gene86,gene87,gene88,gene89,gene90,gene91,gene92,gene93,gene94,gene95,gene96,gene97,gene98,gene99
cell262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
cell263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1
cell264,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0,0,1,0,0,3,3,0,3,0,2,6,0,0,0,0,5,5,2,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0
cell265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
cell266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
cell267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
cell269,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
cell270,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,2,4,0,0,0,0,0,0,0,6,0,2,0,0,0,2,1,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0,8,0,0,0,0,0,2,6,1,0,0,0,0,7,7,0,5,6,6,0,0,3,0,0,6,0,3,0,2,0,5,0,3,0,2,0,2,0,2,6,0,5,0,2,2,2,0,0,0,2,0,3,2
cell271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0
cell272,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0
cell273,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cell274,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cell275,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,2,1,3,0,0,0,2,5,3,0,9,4,2,4,0,3,0,1,0,0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0
cell276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
cell277,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,0,0,0,0,2,2,0,3,3,0,2,0,2,0,2,2,0,0,0,4,0,3,0,5,0,0,0,3,0,0,1,0,5,1,0,0,0,0,0,0,0,1,4,0
cell278,1,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,3,4,0,1,0,0,2,0,1,1,2,5,0,1,0,0,0,3,3,4,4,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,3,0,4,3
cell279,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,0,0,0,0,2,4,0,4,0,0,4,0,0,0,0,5,0,4,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
cell280,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,2,2,2,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,4,6,3,6,0,0,5,4,6,0,9,0,3,0,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,2,0
cell281,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,1,0,0,2,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,4,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,3,1,0,1,0,0,0,0,1,0,2,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,2,0
cell282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cell283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,3,3,0,1,0,0,1,0,0,0,4,3
cell284,3,4,5,0,0,2,3,0,0,0,3,2,3,0,5,0,0,0,0,4,1,0,0,2,3,1,4,1,0,5,0,4,0,0,1,1,0,0,0,7,0,1,1,0,0,0,0,5,0,1,5,5,0,0,6,0,0,1,0,4,7,2,0,5,3,0,6,0,2,4,2,0,8,3,0,3,0,2,0,5,5,0,4,0,0,0,4,2,1,4,7,5,3,0,3,0,0,0,0,2
cell285,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,2,2,0,2,3,0,0,2,3,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,3,0,0,0,0,2,4,0,4,0,2,3,0,0,0,3,4,2,9,0,3,0,2,0,2,3,0,3,3,0,0,0,0,0,0,0,2,2,0,4,0,0,0,2,0
cell286,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,4,0,3,3,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,5,0,2,1,2,0,0,1,0,0,2,0,0,0,4,3,1,0,0,1,2,0,4,0,0,0,0,4,0,0,3,0,3,1,0,0,1,0,1,4,0,1,0,0,0,0,0,1,2,2
cell287,3,4,0,1,2,0,3,1,5,0,3,1,1,1,0,1,0,0,3,3,1,0,2,0,1,0,3,0,3,4,2,0,3,0,7,4,0,0,0,3,0,0,3,0,0,0,3,0,0,1,0,0,6,0,4,3,0,1,0,0,4,2,0,3,3,2,6,0,4,0,7,3,3,5,0,4,0,4,1,0,3,6,4,3,0,3,5,0,4,0,0,4,2,0,0,0,0,0,2,1
cell288,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,4,4,0,2,0,0,2,0,0,3,4,2,1,0,4,0,1,5,4,0,0,7,0,3,4,2,0,0,1,0,0,0,1,2,3,5,3,0,0,0,0,0,0,0,0,0
cell289,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,1,3,0,3,3,0,0,2,0,4,7,0,0,4,0,0,0,0,2,0,2,0,5,0,5,0,0,1,0,0,0,0,4,0,1,1,0,3,0,0,3,1,0,0,0,0,0,2,0
cell290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,3,1,0,0,0,0,0,2,0,2,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
cell291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,3,0
cell292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
cell293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
cell295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,1,0,0,1,3,0,3,4,0,0,0,0,3,4,1,0,1,0,2,0,4,0,0,1,0,0,0,0,0,3,0,1,0,0,3,2,0,0,0,0,0,0,0
cell296,0,7,0,0,0,2,0,0,4,0,2,2,1,1,3,0,1,0,0,0,0,0,0,2,2,2,0,0,3,5,1,2,0,0,1,0,0,0,0,5,0,0,0,2,0,1,0,4,0,3,0,0,4,2,4,6,0,3,0,0,7,2,0,7,1,0,1,0,6,0,2,0,2,1,0,2,0,8,2,1,4,1,2,1,0,0,4,0,4,0,0,1,0,0,0,0,1,1,7,0
cell297,0,2,0,0,4,0,2,0,0,1,0,1,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,0,3,0,0,3,4,3,2,0,0,0,0,5,2,0,4,4,3,0,0,5,0,4,3,0,3,0,3,0,5,0,3,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0
cell298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,1,0,1,0,0,0,3,2,0,0,0,0,0,4,4,2,3,0,0,4,0,0,2,0,0,1,0,0,2,0,0,0,4,0,3,0
cell299,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
cell300,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,2,0,8,0,3,5,3,2,3,0,0,0,0,3,4,0,5,2,0,2,0,2,2,0,3,0,0,0,4,0,5,0,0,2,0,0,1,0,0,3,1,2,1,0,6,3,0,0,0,0,0,0,0
cell301,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,3,0,0,0,0,5,3,0,1,5,0,1,0,5,6,2,3,0,0,0,1,0,6,0,2,5,0,2,2,0,0,3,0,1,1,0,0,0,0,0,0,0,4,3,0
cell302,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,4,1,4,6,0,0,0,0,0,4,0,1,2,0,1,0,0,2,1,1,0,0,0,3,0,1,2,1,0,2,0,0,0,0,2,0,4,0,0,3,1,0,0,0,0,0,5,0
cell303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,2,1,2,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,1,3,0,0,0,0,0,5,3,0,2,0,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,2,6,0
cell304,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,0,0,0,0,0,2,5,0,3,2,0,4,0,1,2,2,1,8,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0
cell305,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,4,0,5,3,9,0,0,0,0,0,5,0,0,1,1,0,2,0,3,0,5,0,0,2,0,3,0,5,1,2,0,0,1,3,0,2,5,0,5,6,1,0,0,0,0,0,1,5,7,0
cell306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
cell307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell308,7,3,1,0,6,0,0,3,0,1,0,0,1,0,3,0,2,0,1,3,3,0,1,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,2,3,0,3,0,0,6,6,2,0,0,0,0,0,7,8,0,5,6,0,1,0,3,0,3,8,1,3,0,0,3,9,0,1,3,0,1,2,0,3,3,1,7,3,1,1,0,0,0,1,0,1,4,1
cell309,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0
cell310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
cell311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell312,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,2,0,0,0,0,1,0,1,0,0,4,0,1,2,0,0,0,0,5,1,0,2,2,0,0,0,0,0,2,4,0,4,0,0,2,9,0,6,2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,1
cell313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,4,0,0,5,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
cell314,2,0,0,2,1,0,6,0,7,0,0,3,0,1,2,0,0,0,1,5,0,1,3,0,0,0,0,0,1,7,2,3,0,0,2,0,0,0,0,3,1,0,3,0,0,0,0,3,1,0,0,0,6,5,4,6,0,2,0,0,0,6,0,7,6,0,7,0,1,1,9,3,0,4,0,0,3,10,3,3,0,8,1,3,0,0,1,1,6,9,1,1,3,0,2,2,0,0,5,0
cell315,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
cell316,0,4,0,0,2,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0,5,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,1,0,6,2,0,2,6,3,3,1,6,0,0,3,4,0,7,12,1,3,0,0,0,2,3,0,3,0,3,2,4,0,0,0,3,0,5,0,2,2,0,2,3,0,0,4,0,0,0,0,1,5,5
cell317,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0
cell318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell319,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
cell320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,2,1,4,0,0,0,0,4,1,0,7,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0
cell321,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,3,4,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
cell322,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0
cell323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,0,3,5,0,6,1,0,0,0,2,0,0,3,0,2,0,0,0,3,2,3,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,1
cell324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1,1,2,2,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell326,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,4,0,2,2,0,0,0,0,4,3,0,4,2,0,2,0,0,2,4,4,3,0,0,4,0,3,2,1,0,0,0,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,0,0
cell327,0,5,0,0,0,0,3,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,7,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,4,0,5,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
